"ano","codigo_municipio","nome_municipio","cor_raca_branca","cor_raca_preta","cor_raca_amarela","cor_raca_parda","cor_raca_indigena","cor_raca_ignorada","tipo_gravidez_unica","tipo_gravidez_dupla","tipo_gravidez_tripla_ou_mais","tipo_gravidez__ignorada","gestacao_menos_de_22_semanas","gestacao_22_a_27_semanas","gestacao_28_a_31_semanas","gestacao_32_a_36_semanas","gestacao_37_a_41_semanas","gestacao_42_semanas_ou_mais","gestacao_ignorada","peso_menos_500g","peso_500_a_999g","peso_1000_a_1499g","peso_1500_a_2499g","peso_2500_a_2999g","peso_3000_a_3999g","peso_4000g_ou_mais","peso_ignorado","anomalia_presente","anomalia_nao_presente","anomalia_ignorada","sexo_masculino","sexo_feminino","sexo_ignorado","tipo_de_parto_vaginal","tipo_de_parto_cesariano","tipo_de_parto_ignorado","idade_mae_menos_10_anos","idade_mae_10_a_14_anos","idade_mae_15_a_19_anos","idade_mae_20_a_24_anos","idade_mae_25_a_29_anos","idade_mae_30_a_34_anos","idade_mae_35_a_39_anos","idade_mae_40_a_44_anos","idade_mae_45_a_49_anos","idade_mae_50_a_54_anos","idade_mae_55_a_59_anos","idade_mae_60_a_64_anos","idade_mae_65_a_69_anos","idade_mae_ignorada","mae_sem_escolaridade","tempo_de_estudo_mae_1_a_3_anos","tempo_de_estudo_mae_4_a_7_anos","tempo_de_estudo_mae_8_a_11_anos","tempo_de_estudo_mae_mais_de_12_anos","tempo_de_estudo_mae_ignorado","estado_civil_mae_solteira","estado_civil_mae_casada","estado_civil_mae_viuva","estado_civil_mae_separada_judicialmente","estado_civil_mae_uniao_consensual","estado_civil_mae_ignorado"
"2017","220920",SANTA FILOMENA,2,0,0,42,0,5,47,2,0,0,0,0,2,7,33,4,3,0,0,1,1,5,38,4,0,0,47,2,22,27,0,49,0,0,0,1,17,9,12,8,2,0,0,0,0,0,0,0,0,8,14,24,2,1,23,2,0,0,19,5
"2017","220940",SANTO ANTONIO DE LISBOA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2017","220950",SANTO INACIO DO PIAUI,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2017","220970",SAO FRANCISCO DO PIAUI,1,0,0,4,0,1,5,0,0,1,0,0,0,2,4,0,0,0,0,0,0,2,4,0,0,0,5,1,5,1,0,6,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,4,1
"2017","220975",SAO GONCALO DO GURGUEIA,0,0,0,2,1,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,1,1,2,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0
"2017","220987",SAO JOAO DA FRONTEIRA,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2017","220990",SAO JOAO DA SERRA,0,0,0,16,0,0,16,0,0,0,0,0,0,3,13,0,0,0,0,0,1,1,11,3,0,0,16,0,9,7,0,16,0,0,0,0,3,6,4,3,0,0,0,0,0,0,0,0,0,2,8,6,0,0,5,0,0,0,11,0
"2017","220997",SAO JOAO DO ARRAIAL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2017","221000",SAO JOAO DO PIAUI,97,57,8,560,0,0,714,8,0,0,0,1,3,7,706,5,0,0,0,3,28,124,522,45,0,0,722,0,383,339,0,235,487,0,0,16,160,220,160,111,43,12,0,0,0,0,0,0,4,15,181,476,42,4,514,200,1,1,5,1
"2017","221010",SAO JOSE DO PEIXE,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,1,0,0,4,0,2,2,0,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0
"2017","221037",SAO LUIS DO PIAUI,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2017","221039",SAO MIGUEL DO FIDALGO,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"2017","221040",SAO MIGUEL DO TAPUIO,1,0,0,121,0,13,135,0,0,0,0,0,1,17,103,13,1,0,0,0,2,13,103,17,0,1,134,0,73,62,0,135,0,0,0,2,39,38,26,25,4,1,0,0,0,0,0,0,3,9,36,83,3,1,51,25,0,0,56,3
"2017","221050",SAO PEDRO DO PIAUI,1,4,0,45,0,54,104,0,0,0,0,1,0,4,34,3,62,0,1,0,2,18,71,12,0,1,101,2,53,51,0,104,0,0,0,1,24,29,18,19,11,2,0,0,0,0,0,0,1,4,36,53,4,6,30,21,0,0,47,6
"2017","221060",SAO RAIMUNDO NONATO,103,48,1,1610,0,17,1758,18,0,3,0,9,7,102,1550,44,67,1,3,6,77,347,1263,82,0,1,1774,4,889,890,0,571,1206,2,0,28,410,516,455,259,94,13,4,0,0,0,0,0,8,71,479,1010,146,65,194,524,1,4,1026,30
"2017","221062",SEBASTIAO BARROS,0,0,0,3,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0
"2017","221063",SEBASTIAO LEAL,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2017","221065",SIGEFREDO PACHECO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2017","221070",SIMOES,32,9,0,186,0,0,227,0,0,0,0,0,1,23,192,11,0,0,0,0,8,39,146,34,0,1,226,0,110,117,0,117,110,0,0,5,52,68,49,28,17,8,0,0,0,0,0,0,4,18,66,127,11,1,26,60,0,0,138,3
"2017","221080",SIMPLICIO MENDES,5,4,0,71,0,2,80,2,0,0,0,0,0,9,68,5,0,0,0,0,4,19,52,7,0,0,81,1,42,39,1,66,16,0,0,1,9,24,18,16,11,2,1,0,0,0,0,0,1,2,21,50,6,2,17,18,0,0,43,4
"2017","221100",TERESINA,2731,914,133,15728,11,2021,20928,549,22,39,8,152,299,2687,17519,605,268,21,174,289,1994,4676,13201,1183,0,212,21170,156,11147,10370,21,7623,13894,21,0,184,3241,4886,5362,4892,2394,551,28,0,0,0,0,0,74,477,3307,11955,5442,283,5185,7494,38,64,8448,309
"2017","221110",UNIAO,10,21,3,251,0,36,317,4,0,0,0,2,4,27,250,9,29,0,1,1,16,60,222,21,0,0,319,2,167,154,0,321,0,0,0,0,73,78,77,74,16,3,0,0,0,0,0,0,4,23,109,172,6,7,68,43,0,1,202,7
"2017","221120",URUCUI,8,2,1,345,0,3,359,0,0,0,0,1,2,19,311,26,0,0,1,0,19,60,255,24,0,2,357,0,194,165,0,184,175,0,0,1,93,111,77,54,18,5,0,0,0,0,0,0,1,8,73,250,25,2,59,75,0,2,221,2
"2017","221130",VALENCA DO PIAUI,54,5,0,821,1,0,877,4,0,0,0,2,1,16,621,241,0,0,1,0,23,153,653,51,0,4,877,0,447,434,0,286,595,0,0,8,217,257,202,137,49,9,2,0,0,0,0,0,5,40,241,488,106,1,383,302,3,7,184,2
"2017","221140",VARZEA GRANDE,0,2,0,2,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,2,0,0,0,4,0,1,3,0,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,2,0
"2017","221150",VERA MENDES,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2017","221170",WALL FERRAZ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2017","230015",ACARAPE,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
"2017","230020",ACARAU,258,9,0,1766,14,2,2015,32,0,2,1,1,2,110,1808,121,6,1,2,3,68,363,1421,191,0,6,2043,0,1033,1016,0,1104,944,1,0,16,382,610,461,349,164,58,7,2,0,0,0,0,32,58,343,1430,150,36,353,477,2,4,1209,4
"2017","230030",ACOPIARA,64,19,1,432,5,36,556,1,0,0,0,2,7,53,451,44,0,0,0,1,15,98,398,45,0,1,555,1,298,259,0,259,298,0,0,7,104,167,113,97,55,14,0,0,0,0,0,0,6,25,133,342,51,0,84,154,1,4,291,23
"2017","230040",AIUABA,2,3,0,33,0,7,45,0,0,0,0,0,2,3,37,2,1,0,0,1,1,12,29,2,0,0,44,1,22,23,0,44,0,1,0,0,6,13,14,7,4,1,0,0,0,0,0,0,1,2,19,19,4,0,10,6,0,0,28,1
"2017","230050",ALCANTARAS,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
"2017","230060",ALTANEIRA,5,2,0,14,0,0,21,0,0,0,0,0,0,2,17,2,0,0,0,0,1,4,16,0,0,0,21,0,11,10,0,21,0,0,0,0,2,4,4,8,2,1,0,0,0,0,0,0,0,1,9,9,2,0,7,7,1,0,6,0
"2017","230070",ALTO SANTO,2,0,0,35,0,0,35,2,0,0,0,1,0,7,29,0,0,0,1,0,3,11,19,3,0,0,37,0,14,23,0,37,0,0,0,0,9,10,9,6,3,0,0,0,0,0,0,0,0,5,9,21,1,1,12,4,0,0,20,1
"2017","230075",AMONTADA,1,0,0,35,0,2,37,0,0,1,0,2,1,4,21,3,7,1,0,1,5,6,21,4,0,0,37,1,17,21,0,38,0,0,0,0,7,12,10,5,3,1,0,0,0,0,0,0,0,4,16,15,1,2,11,4,0,0,21,2
"2017","230080",ANTONINA DO NORTE,2,1,0,15,0,2,20,0,0,0,0,0,0,2,11,3,4,0,0,0,3,4,12,1,0,0,18,2,11,9,0,20,0,0,0,0,2,5,6,3,2,1,1,0,0,0,0,0,1,1,6,9,1,2,10,3,0,0,5,2
"2017","230090",APUIARES,3,4,0,13,0,4,24,0,0,0,0,0,0,3,16,0,5,0,0,0,0,3,20,1,0,0,23,1,6,18,0,24,0,0,0,0,4,6,10,4,0,0,0,0,0,0,0,0,0,1,3,20,0,0,12,4,0,0,7,1
"2017","230100",AQUIRAZ,4,10,2,140,1,0,155,0,0,2,0,1,1,12,133,6,4,0,0,0,6,37,107,7,0,1,156,0,92,65,0,155,0,2,0,1,40,45,29,27,14,1,0,0,0,0,0,0,2,8,52,89,1,5,40,22,1,1,89,4
"2017","230110",ARACATI,207,39,9,1212,2,0,1443,25,0,1,2,6,15,148,1149,100,49,2,2,3,89,268,990,115,0,15,1452,2,783,685,1,797,672,0,0,8,271,409,359,256,127,37,1,0,0,1,0,0,2,30,241,1056,139,1,955,368,1,5,139,1
"2017","230120",ARACOIABA,0,0,0,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,3,0,2,1,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0
"2017","230125",ARARENDA,2,0,0,12,0,0,14,0,0,0,0,0,0,2,8,3,1,0,0,0,0,2,10,2,0,0,12,2,10,4,0,14,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,4,8,0,2,4,4,0,0,6,0
"2017","230130",ARARIPE,8,2,0,104,0,0,114,0,0,0,0,2,0,9,101,2,0,0,1,2,11,28,66,6,0,2,112,0,51,63,0,101,13,0,0,1,16,33,27,17,13,7,0,0,0,0,0,0,6,2,31,71,4,0,43,19,0,1,51,0
"2017","230140",ARATUBA,0,4,0,4,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,5,0,0,1,7,0,2,6,0,8,0,0,0,0,1,0,2,3,0,2,0,0,0,0,0,0,1,1,3,3,0,0,6,1,0,0,1,0
"2017","230150",ARNEIROZ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2017","230160",ASSARE,7,4,0,35,0,1,47,0,0,0,0,0,2,3,36,1,5,0,0,1,1,12,30,3,0,0,47,0,22,25,0,47,0,0,0,1,12,12,10,6,2,4,0,0,0,0,0,0,3,8,20,15,1,0,21,10,0,0,11,5
"2017","230170",AURORA,43,13,0,142,0,16,214,0,0,0,0,1,2,10,179,11,11,0,0,4,3,29,158,20,0,0,212,2,105,109,0,94,117,3,0,2,41,71,46,40,11,3,0,0,0,0,0,0,0,16,62,72,7,57,35,93,0,2,67,17
"2017","230185",BANABUIU,1,0,0,18,0,0,19,0,0,0,0,0,1,2,12,4,0,0,0,0,0,4,14,1,0,0,19,0,9,10,0,19,0,0,0,0,5,5,5,1,2,1,0,0,0,0,0,0,0,3,10,5,0,1,7,4,0,0,7,1
"2017","230190",BARBALHA,140,13,7,373,0,3139,3568,104,0,0,2,29,78,674,2828,59,2,8,40,64,449,974,2026,111,0,64,3605,3,1895,1774,3,888,2784,0,0,24,486,827,969,859,405,98,4,0,0,0,0,0,10,138,513,1881,1098,32,1719,1828,9,30,64,22
"2017","230195",BARREIRA,2,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,2,0,0,0,4,0,0,4,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,1
"2017","230200",BARRO,1,0,0,11,0,1,13,0,0,0,0,0,0,1,12,0,0,0,0,0,1,4,8,0,0,0,13,0,6,7,0,13,0,0,0,0,0,4,5,2,1,1,0,0,0,0,0,0,2,3,3,5,0,0,2,7,0,0,2,2
"2017","230205",BARROQUINHA,3,1,0,10,0,0,14,0,0,0,0,0,0,0,13,0,1,0,0,0,0,4,8,2,0,0,14,0,8,6,0,14,0,0,0,0,2,6,4,1,1,0,0,0,0,0,0,0,0,0,7,5,1,1,6,5,0,0,0,3
"2017","230210",BATURITE,2,7,1,1381,1,58,1445,4,0,1,1,4,15,134,1181,98,17,0,4,5,66,316,975,84,0,5,1191,254,762,688,0,750,697,3,0,20,298,427,308,239,113,43,2,0,0,0,0,0,4,49,493,732,81,91,1140,246,0,6,19,39
"2017","230220",BEBERIBE,5,1,0,147,0,1,154,0,0,0,0,0,1,7,138,7,1,0,0,1,5,29,107,12,0,4,89,61,74,80,0,150,4,0,0,0,33,46,32,28,13,2,0,0,0,0,0,0,2,8,23,110,8,3,51,36,0,1,59,7
"2017","230230",BELA CRUZ,31,3,0,157,0,0,191,0,0,0,0,0,0,15,164,11,1,1,0,0,3,26,147,14,0,2,185,4,82,109,0,131,60,0,0,1,28,44,54,37,24,3,0,0,0,0,0,0,2,7,37,124,18,3,20,50,0,0,119,2
"2017","230240",BOA VIAGEM,93,1,0,366,1,0,456,4,0,1,1,0,1,39,376,32,12,0,0,0,15,88,344,14,0,3,458,0,214,247,0,207,253,1,0,4,86,141,114,79,27,10,0,0,0,0,0,0,7,11,84,334,22,3,261,96,2,2,98,2
"2017","230250",BREJO SANTO,165,1,0,1874,0,56,2070,24,0,2,0,2,5,142,1908,23,16,0,1,3,124,508,1367,93,0,13,2004,79,1058,1038,0,521,1559,16,0,22,384,602,505,342,189,50,2,0,0,0,0,0,14,52,465,1232,283,50,616,1171,5,8,247,49
"2017","230260",CAMOCIM,227,6,0,1010,1,19,1257,5,0,1,0,4,11,120,980,141,7,1,1,5,46,230,882,98,0,2,1256,5,636,627,0,831,429,3,0,17,317,368,249,192,97,22,1,0,0,0,0,0,14,37,198,907,98,9,229,198,2,1,822,11
"2017","230270",CAMPOS SALES,51,0,0,108,0,0,157,2,0,0,0,3,1,17,130,8,0,1,0,2,8,31,112,5,0,0,159,0,71,88,0,78,81,0,0,1,28,43,35,26,18,6,2,0,0,0,0,0,2,2,44,98,13,0,31,38,0,1,89,0
"2017","230280",CANINDE,4,3,0,1273,2,414,1671,24,0,1,1,10,19,131,1190,131,214,3,2,8,113,382,1087,101,0,5,1659,32,870,825,1,943,748,5,0,24,402,494,360,255,120,37,4,0,0,0,0,0,8,82,417,1042,129,18,394,251,4,2,1020,25
"2017","230290",CAPISTRANO,1,1,0,4,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,4,0,0,0,6,0,4,2,0,6,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,3,0,0,3,0
"2017","230300",CARIDADE,0,1,0,25,0,0,26,0,0,0,0,0,0,3,20,1,2,0,0,0,1,2,21,2,0,0,24,2,10,16,0,25,1,0,0,0,6,9,5,4,1,1,0,0,0,0,0,0,1,15,9,0,1,0,10,5,0,0,10,1
"2017","230310",CARIRE,1,0,0,16,0,1,18,0,0,0,0,1,1,0,12,1,3,0,1,0,0,3,14,0,0,0,18,0,10,8,0,18,0,0,0,0,4,7,2,4,1,0,0,0,0,0,0,0,0,1,3,11,1,2,3,2,0,1,9,3
"2017","230320",CARIRIACU,0,2,0,10,0,3,15,0,0,0,0,0,0,3,11,0,1,0,0,0,0,1,11,3,0,0,15,0,8,7,0,15,0,0,0,0,1,4,5,3,2,0,0,0,0,0,0,0,1,0,5,9,0,0,8,6,0,0,1,0
"2017","230330",CARIUS,9,1,0,5,0,0,15,0,0,0,0,0,0,0,12,2,1,0,0,0,0,5,9,1,0,0,15,0,5,10,0,15,0,0,0,0,2,6,3,2,2,0,0,0,0,0,0,0,0,0,5,10,0,0,2,7,0,0,6,0
"2017","230340",CARNAUBAL,36,1,0,94,0,8,139,0,0,0,0,0,1,6,122,9,1,0,0,0,3,25,103,8,0,0,135,4,70,69,0,139,0,0,0,2,34,40,30,19,8,6,0,0,0,0,0,0,1,11,46,72,8,1,28,40,0,1,64,6
"2017","230350",CASCAVEL,4,4,0,931,1,22,960,0,0,2,0,0,0,55,662,48,197,0,1,1,30,168,683,79,0,4,956,2,475,487,0,455,506,1,0,13,175,273,228,178,67,24,4,0,0,0,0,0,7,39,251,585,73,7,641,205,2,5,103,6
"2017","230360",CATARINA,4,1,0,100,0,0,105,0,0,0,0,0,1,10,89,5,0,0,0,1,4,18,75,7,0,0,104,1,58,47,0,70,35,0,0,0,20,27,25,21,8,3,1,0,0,0,0,0,2,1,22,71,9,0,14,45,0,1,45,0
"2017","230365",CATUNDA,0,0,0,41,0,4,45,0,0,0,0,0,0,1,41,3,0,0,0,0,1,7,31,6,0,0,45,0,27,18,0,45,0,0,0,0,10,14,10,3,8,0,0,0,0,0,0,0,2,4,10,27,0,2,36,4,0,0,3,2
"2017","230370",CAUCAIA,29,4,0,3135,14,8,3176,14,0,0,1,4,6,221,2500,136,322,5,4,2,101,705,2185,188,0,19,3167,4,1641,1549,0,1702,1488,0,0,46,740,964,680,475,213,70,2,0,0,0,0,0,23,81,608,2341,107,30,1115,645,6,7,1397,20
"2017","230380",CEDRO,14,4,0,225,0,5,246,2,0,0,0,2,1,18,211,16,0,0,1,1,6,48,172,20,0,1,243,4,137,111,0,136,112,0,0,2,42,61,68,46,24,5,0,0,0,0,0,0,0,0,23,199,26,0,152,79,2,2,9,4
"2017","230390",CHAVAL,5,6,0,24,0,11,45,0,0,1,0,0,0,3,31,4,8,0,0,0,3,11,31,1,0,0,44,2,22,24,0,45,0,1,0,0,7,14,16,6,3,0,0,0,0,0,0,0,0,2,16,22,2,4,6,7,0,0,32,1
"2017","230393",CHORO,0,0,0,7,0,0,7,0,0,0,0,0,0,0,6,0,1,1,0,0,0,2,4,0,0,0,7,0,1,6,0,7,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,3,2,2,0,0,3,2,0,0,2,0
"2017","230395",CHOROZINHO,1,0,0,21,0,4,23,0,0,3,0,0,0,2,16,0,8,1,0,0,1,6,17,1,0,0,22,4,10,16,0,26,0,0,0,0,4,13,7,0,1,1,0,0,0,0,0,0,1,4,13,6,1,1,12,4,1,0,7,2
"2017","230400",COREAU,2,1,0,8,0,0,11,0,0,0,0,0,0,2,6,0,3,0,0,0,2,2,7,0,0,0,11,0,5,6,0,11,0,0,0,0,3,3,2,3,0,0,0,0,0,0,0,0,0,1,6,4,0,0,2,6,0,0,3,0
"2017","230410",CRATEUS,148,9,3,2317,64,88,2591,32,3,3,0,5,11,193,2244,162,14,4,3,1,137,609,1726,149,0,8,2614,7,1329,1300,0,1630,994,5,0,28,506,713,622,431,247,73,6,3,0,0,0,0,20,94,765,1481,240,29,400,791,3,12,1356,67
"2017","230420",CRATO,774,10,0,2853,0,24,3606,52,1,2,1,13,34,295,3223,90,5,6,13,17,228,926,2355,116,0,50,3605,6,1830,1831,0,1088,2571,2,0,49,725,991,879,594,338,79,6,0,0,0,0,0,15,100,691,2250,583,22,2525,1055,7,40,16,18
"2017","230423",CROATA,12,1,0,106,0,1,118,2,0,0,0,0,1,10,94,9,6,0,0,1,7,19,83,10,0,3,115,2,65,55,0,91,29,0,0,1,29,26,26,23,14,1,0,0,0,0,0,0,1,7,21,84,6,1,23,19,0,1,74,3
"2017","230425",CRUZ,21,3,0,106,0,3,131,0,0,2,0,1,3,10,111,7,1,0,0,1,4,21,98,9,0,0,132,1,57,76,0,133,0,0,0,2,26,40,33,16,14,2,0,0,0,0,0,0,2,2,27,89,8,5,33,23,0,0,75,2
"2017","230426",DEPUTADO IRAPUAN PINHEIRO,3,1,0,5,0,0,9,0,0,0,0,0,0,2,6,1,0,0,0,0,1,2,5,1,0,0,9,0,6,3,0,9,0,0,0,0,1,4,2,2,0,0,0,0,0,0,0,0,1,0,2,6,0,0,1,1,0,1,6,0
"2017","230427",ERERE,4,0,0,3,0,0,7,0,0,0,1,0,0,0,6,0,0,1,0,0,2,1,3,0,0,0,7,0,5,2,0,7,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,1,0,0,3,0
"2017","230428",EUSEBIO,3,0,0,2408,4,53,2441,27,0,0,0,1,0,14,1772,24,657,2,2,0,54,452,1782,176,0,5,2463,0,1271,1197,0,640,1827,1,0,18,378,687,642,465,233,38,7,0,0,0,0,0,0,0,0,0,3,2465,512,682,3,15,1213,43
"2017","230430",FARIAS BRITO,11,2,0,87,0,1,101,0,0,0,0,0,0,4,86,3,8,0,0,0,6,27,64,4,0,0,100,1,51,50,0,49,52,0,0,0,18,22,25,18,16,2,0,0,0,0,0,0,2,4,30,43,7,15,20,38,0,3,35,5
"2017","230435",FORQUILHA,2,0,0,4,0,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,4,0,0,0,6,0,2,4,0,5,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,2,4,0,0,3,1,0,0,2,0
"2017","230440",FORTALEZA,1701,178,9,25663,19,18594,44688,1301,38,137,60,395,774,5473,34802,1225,3435,110,411,599,4016,9465,28676,2887,0,697,41106,4361,23814,22334,16,16250,29796,118,0,375,6330,10897,11071,10306,5741,1344,94,5,1,0,0,0,116,740,7582,25983,10634,1109,19160,16711,68,344,9029,852
"2017","230445",FORTIM,0,0,0,9,0,0,9,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,8,0,0,0,9,0,5,4,0,9,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,6,0,0,2,0
"2017","230450",FRECHEIRINHA,2,1,0,6,0,0,9,0,0,0,0,0,0,1,6,0,2,0,0,0,1,0,8,0,0,0,9,0,9,0,0,9,0,0,0,0,1,3,1,0,3,1,0,0,0,0,0,0,1,1,3,3,0,1,1,4,0,0,3,1
"2017","230460",GENERAL SAMPAIO,8,1,0,21,0,0,30,0,0,0,0,0,0,4,23,1,2,0,0,0,1,8,19,2,0,0,26,4,10,20,0,30,0,0,0,0,5,11,8,3,3,0,0,0,0,0,0,0,0,7,8,13,2,0,7,8,0,1,14,0
"2017","230470",GRANJA,0,1,2,503,0,3,505,3,0,1,2,8,8,32,393,50,16,1,0,1,19,128,339,21,0,0,508,1,247,262,0,312,196,1,0,8,97,135,130,69,55,14,1,0,0,0,0,0,17,43,143,261,42,3,148,91,0,0,267,3
"2017","230490",GROAIRAS,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
"2017","230495",GUAIUBA,2,0,0,3,0,2,7,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,6,0,0,0,5,2,3,4,0,7,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,0,0,6,0
"2017","230500",GUARACIABA DO NORTE,62,0,1,278,0,15,356,0,0,0,0,0,2,27,297,15,15,0,0,1,20,88,232,15,0,3,353,0,180,176,0,324,32,0,0,3,90,96,77,62,20,8,0,0,0,0,0,0,2,20,99,213,20,2,52,66,0,2,218,18
"2017","230510",GUARAMIRANGA,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
"2017","230520",HIDROLANDIA,7,0,0,29,0,3,39,0,0,0,0,0,0,4,32,1,2,0,0,0,1,4,30,4,0,1,37,1,18,21,0,39,0,0,0,1,11,10,7,6,3,1,0,0,0,0,0,0,1,0,13,24,0,1,10,8,0,0,21,0
"2017","230523",HORIZONTE,68,17,5,676,1,16,778,2,0,3,1,3,7,56,634,67,15,0,0,4,21,151,569,37,1,0,753,30,362,421,0,492,289,2,0,4,150,231,186,142,61,7,2,0,0,0,0,0,6,13,119,591,43,11,131,190,1,6,439,16
"2017","230526",IBARETAMA,0,0,0,6,0,0,6,0,0,0,0,0,0,3,1,1,1,0,0,0,1,2,3,0,0,0,6,0,3,3,0,6,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,1,1,1,3,0,0,3,2,0,0,1,0
